language,platform,taskset,nrow,time
CPP,Parallel,false,2000000,10907
CPP,Single,true,1000000,11056
CPP,Single,false,1000000,11076
CPP,Parallel,false,1000000,6813
Java,Single,true,5000000,67583
Java,Single,false,5000000,73750
Java,Parallel,false,5000000,30780
Java,Single,true,4000000,56421
Java,Single,false,4000000,57106
Java,Parallel,false,4000000,27514
Java,Single,true,3000000,42443
Java,Single,false,3000000,42850
Java,Parallel,false,3000000,22899
Java,Single,true,2000000,30472
Java,Single,false,2000000,31082
Java,Parallel,false,2000000,18293
Java,Single,true,1000000,17622
Java,Single,false,1000000,18392
Java,Parallel,false,1000000,14476
Java,Single,true,5000000,69271
Java,Single,false,5000000,70839
Java,Parallel,false,5000000,30298
Java,Single,true,4000000,54859
Java,Single,false,4000000,58012
Java,Parallel,false,4000000,26121
Java,Single,true,3000000,43873
Java,Single,false,3000000,45772
Java,Parallel,false,3000000,22258
Java,Single,true,2000000,30640
Java,Single,false,2000000,30523
Java,Parallel,false,2000000,19273
Java,Single,true,1000000,18335
Java,Single,false,1000000,18671
Java,Parallel,false,1000000,15445
Java,Single,true,5000000,67573
Java,Single,false,5000000,68335
Java,Parallel,false,5000000,30456
Java,Single,true,4000000,55864
Java,Single,false,4000000,60186
Java,Parallel,false,4000000,25977
Java,Single,true,3000000,42458
Java,Single,false,3000000,43729
Java,Parallel,false,3000000,22297
Java,Single,true,2000000,30450
Java,Single,false,2000000,32466
Java,Parallel,false,2000000,18368
Java,Single,true,1000000,18340
Java,Single,false,1000000,19684
Java,Parallel,false,1000000,15554
Java,Single,true,5000000,67362
Java,Single,false,5000000,72562
Java,Parallel,false,5000000,30495
Java,Single,true,4000000,55434
Java,Single,false,4000000,57572
Java,Parallel,false,4000000,27240
Java,Single,true,3000000,44436
Java,Single,false,3000000,44587
Java,Parallel,false,3000000,23186
Java,Single,true,2000000,29947
Java,Single,false,2000000,33316
Java,Parallel,false,2000000,18478
Java,Single,true,1000000,18265
Java,Single,false,1000000,18938
Java,Parallel,false,1000000,14592
Java,Single,true,5000000,67284
Java,Single,false,5000000,67720
Java,Parallel,false,5000000,30259
Java,Single,true,4000000,57085
Java,Single,false,4000000,60315
Java,Parallel,false,4000000,26000
Java,Single,true,3000000,42805
Java,Single,false,3000000,43383
Java,Parallel,false,3000000,23088
Java,Single,true,2000000,29808
Java,Single,false,2000000,31366
Java,Parallel,false,2000000,18486
Java,Single,true,1000000,18367
Java,Single,false,1000000,18275
Java,Parallel,false,1000000,14624
Java,Single,true,5000000,68351
Java,Single,false,5000000,69853
Java,Parallel,false,5000000,30306
Java,Single,true,4000000,57310
Java,Single,false,4000000,58815
Java,Parallel,false,4000000,26047
Java,Single,true,3000000,42313
Java,Single,false,3000000,45043
Java,Parallel,false,3000000,22827
Java,Single,true,2000000,30600
Java,Single,false,2000000,31642
Java,Parallel,false,2000000,18251
Java,Single,true,1000000,17699
Java,Single,false,1000000,19113
Java,Parallel,false,1000000,14707
Java,Single,true,5000000,66848
Java,Single,false,5000000,70408
Java,Parallel,false,5000000,30574
Java,Single,true,4000000,54760
Java,Single,false,4000000,55691
Java,Parallel,false,4000000,26028
Java,Single,true,3000000,43414
Java,Single,false,3000000,43441
Java,Parallel,false,3000000,22104
Java,Single,true,2000000,29977
Java,Single,false,2000000,31009
Java,Parallel,false,2000000,18166
Java,Single,true,1000000,18984
Java,Single,false,1000000,18162
Java,Parallel,false,1000000,14807
Java,Single,true,5000000,68190
Java,Single,false,5000000,70159
Java,Parallel,false,5000000,30668
Java,Single,true,4000000,54805
Java,Single,false,4000000,57954
Java,Parallel,false,4000000,26157
Java,Single,true,3000000,42889
Java,Single,false,3000000,45299
Java,Parallel,false,3000000,22095
Java,Single,true,2000000,30364
Java,Single,false,2000000,30648
Java,Parallel,false,2000000,19349
Java,Single,true,1000000,18008
Java,Single,false,1000000,19452
Java,Parallel,false,1000000,14489
Rust,Single,true,5000000,70156
Rust,Single,false,5000000,73487
Rust,Parallel,false,5000000,20434
Rust,Single,true,4000000,56538
Rust,Single,false,4000000,59295
Rust,Parallel,false,4000000,16565
Rust,Single,true,3000000,42339
Rust,Single,false,3000000,44424
Rust,Parallel,false,3000000,12892
Rust,Single,true,2000000,28523
Rust,Single,false,2000000,28495
Rust,Parallel,false,2000000,9177
Rust,Single,true,1000000,15061
Rust,Single,false,1000000,15895
Rust,Parallel,false,1000000,5333
Rust,Single,true,5000000,70533
Rust,Single,false,5000000,74358
Rust,Parallel,false,5000000,20520
Rust,Single,true,4000000,56440
Rust,Single,false,4000000,57441
Rust,Parallel,false,4000000,16476
Rust,Single,true,3000000,42446
Rust,Single,false,3000000,44279
Rust,Parallel,false,3000000,12884
Rust,Single,true,2000000,28585
Rust,Single,false,2000000,29199
Rust,Parallel,false,2000000,8889
Rust,Single,true,1000000,15183
Rust,Single,false,1000000,15052
Rust,Parallel,false,1000000,5489
Rust,Single,true,5000000,70717
Rust,Single,false,5000000,72842
Rust,Parallel,false,5000000,20119
Rust,Single,true,4000000,56518
Rust,Single,false,4000000,60442
Rust,Parallel,false,4000000,16592
Rust,Single,true,3000000,42352
Rust,Single,false,3000000,42399
Rust,Parallel,false,3000000,12961
Rust,Single,true,2000000,28571
Rust,Single,false,2000000,30503
Rust,Parallel,false,2000000,8980
Rust,Single,true,1000000,15028
Rust,Single,false,1000000,15414
Rust,Parallel,false,1000000,5516
Rust,Single,true,5000000,70193
Rust,Single,false,5000000,75147
Rust,Parallel,false,5000000,20574
Rust,Single,true,4000000,56557
Rust,Single,false,4000000,59387
Rust,Parallel,false,4000000,16890
Rust,Single,true,3000000,42273
Rust,Single,false,3000000,44330
Rust,Parallel,false,3000000,13046
Rust,Single,true,2000000,28546
Rust,Single,false,2000000,31589
Rust,Parallel,false,2000000,9358
Rust,Single,true,1000000,15006
Rust,Single,false,1000000,16120
Rust,Parallel,false,1000000,5528
Rust,Single,true,5000000,70232
Rust,Single,false,5000000,73374
Rust,Parallel,false,5000000,20552
Rust,Single,true,4000000,56700
Rust,Single,false,4000000,61155
Rust,Parallel,false,4000000,16521
Rust,Single,true,3000000,42360
Rust,Single,false,3000000,45297
Rust,Parallel,false,3000000,12663
Rust,Single,true,2000000,28554
Rust,Single,false,2000000,28512
Rust,Parallel,false,2000000,8822
Rust,Single,true,1000000,15005
Rust,Single,false,1000000,14996
Rust,Parallel,false,1000000,5362
CPP,Single,true,5000000,47125
CPP,Single,false,5000000,47722
CPP,Parallel,false,5000000,23186
CPP,Single,true,4000000,38372
CPP,Single,false,4000000,38138
CPP,Parallel,false,4000000,19025
CPP,Single,true,3000000,29176
CPP,Single,false,3000000,29390
CPP,Parallel,false,3000000,14991
CPP,Single,true,2000000,20161
CPP,Single,false,2000000,20190
CPP,Parallel,false,2000000,10862
CPP,Single,true,1000000,11045
CPP,Single,false,1000000,11059
CPP,Parallel,false,1000000,6854
CPP,Single,true,5000000,47447
CPP,Single,false,5000000,47524
CPP,Parallel,false,5000000,23145
CPP,Single,true,4000000,38474
CPP,Single,false,4000000,38880
CPP,Parallel,false,4000000,19127
CPP,Single,true,3000000,29424
CPP,Single,false,3000000,29295
CPP,Parallel,false,3000000,14836
CPP,Single,true,2000000,20281
CPP,Single,false,2000000,20242
CPP,Parallel,false,2000000,10929
CPP,Single,true,1000000,11052
CPP,Single,false,1000000,10993
CPP,Parallel,false,1000000,6838
CPP,Single,true,5000000,47557
CPP,Single,false,5000000,47627
CPP,Parallel,false,5000000,23198
CPP,Single,true,4000000,38440
CPP,Single,false,4000000,38551
CPP,Parallel,false,4000000,19261
CPP,Single,true,3000000,29251
CPP,Single,false,3000000,29465
CPP,Parallel,false,3000000,15011
CPP,Single,true,2000000,20294
CPP,Single,false,2000000,20239
CPP,Parallel,false,2000000,10931
CPP,Single,true,1000000,11004
CPP,Single,false,1000000,11099
CPP,Parallel,false,1000000,6809
CPP,Single,true,5000000,47443
CPP,Single,false,5000000,47391
CPP,Parallel,false,5000000,23087
CPP,Single,true,4000000,38501
CPP,Single,false,4000000,38356
CPP,Parallel,false,4000000,18994
CPP,Single,true,3000000,29385
CPP,Single,false,3000000,29133
CPP,Parallel,false,3000000,15017
CPP,Single,true,2000000,20160
CPP,Single,false,2000000,20408
CPP,Parallel,false,2000000,10889
CPP,Single,true,1000000,11091
CPP,Single,false,1000000,10977
CPP,Parallel,false,1000000,6825
CPP,Single,true,5000000,47825
CPP,Single,false,5000000,47630
CPP,Parallel,false,5000000,23163
CPP,Single,true,4000000,38474
CPP,Single,false,4000000,38650
CPP,Parallel,false,4000000,19093
CPP,Single,true,3000000,29259
CPP,Single,false,3000000,29310
CPP,Parallel,false,3000000,15020
CPP,Single,true,2000000,20234
CPP,Single,false,2000000,20299
CPP,Parallel,false,2000000,10924
