language,platform,taskset,nrow,time
CPP,Parallel,false,5000000,22856
CPP,Single,true,4000000,38171
CPP,Single,false,4000000,38654
CPP,Parallel,false,4000000,18871
CPP,Single,true,3000000,29436
CPP,Single,false,3000000,29468
CPP,Parallel,false,3000000,14811
CPP,Single,true,2000000,20214
CPP,Single,false,2000000,20149
CPP,Parallel,false,2000000,10693
CPP,Single,true,1000000,11111
CPP,Single,false,1000000,11165
CPP,Parallel,false,1000000,6654
CPP,Single,true,5000000,47256
CPP,Single,false,5000000,47569
CPP,Parallel,false,5000000,23078
CPP,Single,true,4000000,38451
CPP,Single,false,4000000,38591
CPP,Parallel,false,4000000,18750
CPP,Single,true,3000000,29126
CPP,Single,false,3000000,29381
CPP,Parallel,false,3000000,14937
CPP,Single,true,2000000,20250
CPP,Single,false,2000000,20335
CPP,Parallel,false,2000000,10723
CPP,Single,true,1000000,10997
CPP,Single,false,1000000,11136
CPP,Parallel,false,1000000,6664
CPP,Single,true,5000000,47179
CPP,Single,false,5000000,47659
CPP,Parallel,false,5000000,22861
CPP,Single,true,4000000,38532
CPP,Single,false,4000000,38545
CPP,Parallel,false,4000000,18910
CPP,Single,true,3000000,29362
CPP,Single,false,3000000,29285
CPP,Parallel,false,3000000,14883
CPP,Single,true,2000000,20292
CPP,Single,false,2000000,20233
CPP,Parallel,false,2000000,10781
CPP,Single,true,1000000,11021
CPP,Single,false,1000000,11136
CPP,Parallel,false,1000000,6753
CPP,Single,true,5000000,47467
CPP,Single,false,5000000,47851
CPP,Parallel,false,5000000,23050
CPP,Single,true,4000000,38434
CPP,Single,false,4000000,38548
CPP,Parallel,false,4000000,18870
CPP,Single,true,3000000,29354
CPP,Single,false,3000000,29527
CPP,Parallel,false,3000000,14878
CPP,Single,true,2000000,20168
CPP,Single,false,2000000,20316
CPP,Parallel,false,2000000,10550
CPP,Single,true,1000000,11099
CPP,Single,false,1000000,11089
CPP,Parallel,false,1000000,6590
CPP,Single,true,5000000,47371
CPP,Single,false,5000000,47640
CPP,Parallel,false,5000000,23058
CPP,Single,true,4000000,38506
CPP,Single,false,4000000,38444
CPP,Parallel,false,4000000,18893
CPP,Single,true,3000000,29398
CPP,Single,false,3000000,29397
CPP,Parallel,false,3000000,14856
CPP,Single,true,2000000,20104
CPP,Single,false,2000000,20336
CPP,Parallel,false,2000000,10742
CPP,Single,true,1000000,11026
CPP,Single,false,1000000,11107
CPP,Parallel,false,1000000,6626
Rust,Single,true,5000000,70357
Rust,Single,false,5000000,73502
Rust,Parallel,false,5000000,20482
Rust,Single,true,4000000,56562
Rust,Single,false,4000000,57414
Rust,Parallel,false,4000000,16454
Rust,Single,true,3000000,42127
Rust,Single,false,3000000,43182
Rust,Parallel,false,3000000,13069
Rust,Single,true,2000000,28479
Rust,Single,false,2000000,30339
Rust,Parallel,false,2000000,8840
Rust,Single,true,1000000,15032
Rust,Single,false,1000000,15058
Rust,Parallel,false,1000000,5268
Rust,Single,true,5000000,70556
Rust,Single,false,5000000,73535
Rust,Parallel,false,5000000,20461
Rust,Single,true,4000000,56561
Rust,Single,false,4000000,58575
Rust,Parallel,false,4000000,16533
Rust,Single,true,3000000,42200
Rust,Single,false,3000000,44496
Rust,Parallel,false,3000000,12706
Rust,Single,true,2000000,28526
Rust,Single,false,2000000,28520
Rust,Parallel,false,2000000,9130
Rust,Single,true,1000000,15001
Rust,Single,false,1000000,16606
Rust,Parallel,false,1000000,5183
Rust,Single,true,5000000,70235
Rust,Single,false,5000000,73077
Rust,Parallel,false,5000000,20300
Rust,Single,true,4000000,56424
Rust,Single,false,4000000,59777
Rust,Parallel,false,4000000,16506
Rust,Single,true,3000000,42249
Rust,Single,false,3000000,45238
Rust,Parallel,false,3000000,12935
Rust,Single,true,2000000,28317
Rust,Single,false,2000000,30468
Rust,Parallel,false,2000000,9295
Rust,Single,true,1000000,15008
Rust,Single,false,1000000,15941
Rust,Parallel,false,1000000,5366
Rust,Single,true,5000000,70411
Rust,Single,false,5000000,74585
Rust,Parallel,false,5000000,20367
Rust,Single,true,4000000,56408
Rust,Single,false,4000000,59375
Rust,Parallel,false,4000000,16436
Rust,Single,true,3000000,42278
Rust,Single,false,3000000,45196
Rust,Parallel,false,3000000,13040
Rust,Single,true,2000000,28548
Rust,Single,false,2000000,29586
Rust,Parallel,false,2000000,8892
Rust,Single,true,1000000,15017
Rust,Single,false,1000000,14991
Rust,Parallel,false,1000000,5513
Rust,Single,true,5000000,70444
Rust,Single,false,5000000,73961
Rust,Parallel,false,5000000,20746
Rust,Single,true,4000000,56406
Rust,Single,false,4000000,60035
Rust,Parallel,false,4000000,16384
Rust,Single,true,3000000,42257
Rust,Single,false,3000000,44308
Rust,Parallel,false,3000000,12992
Rust,Single,true,2000000,28495
Rust,Single,false,2000000,29593
Rust,Parallel,false,2000000,9328
Rust,Single,true,1000000,15021
Rust,Single,false,1000000,16355
Rust,Parallel,false,1000000,5037
Java,Single,true,5000000,67559
Java,Single,false,5000000,68943
Java,Parallel,false,5000000,29928
Java,Single,true,4000000,54853
Java,Single,false,4000000,57847
Java,Parallel,false,4000000,26278
Java,Single,true,3000000,42181
Java,Single,false,3000000,45232
Java,Parallel,false,3000000,22271
Java,Single,true,2000000,30783
Java,Single,false,2000000,31698
Java,Parallel,false,2000000,19180
Java,Single,true,1000000,17964
Java,Single,false,1000000,19051
Java,Parallel,false,1000000,14712
Java,Single,true,5000000,67891
Java,Single,false,5000000,73958
Java,Parallel,false,5000000,30238
Java,Single,true,4000000,55545
Java,Single,false,4000000,59256
Java,Parallel,false,4000000,25915
Java,Single,true,3000000,43298
Java,Single,false,3000000,44701
Java,Parallel,false,3000000,22630
Java,Single,true,2000000,30154
Java,Single,false,2000000,30678
Java,Parallel,false,2000000,18344
Java,Single,true,1000000,18001
Java,Single,false,1000000,16705
Java,Parallel,false,1000000,15688
Java,Single,true,5000000,67837
Java,Single,false,5000000,69992
Java,Parallel,false,5000000,30281
Java,Single,true,4000000,54976
Java,Single,false,4000000,57195
Java,Parallel,false,4000000,26006
Java,Single,true,3000000,42699
Java,Single,false,3000000,42906
Java,Parallel,false,3000000,22968
Java,Single,true,2000000,30530
Java,Single,false,2000000,31758
Java,Parallel,false,2000000,18411
Java,Single,true,1000000,17618
Java,Single,false,1000000,19011
Java,Parallel,false,1000000,14680
Java,Single,true,5000000,67655
Java,Single,false,5000000,70082
Java,Parallel,false,5000000,31208
Java,Single,true,4000000,55597
Java,Single,false,4000000,56923
Java,Parallel,false,4000000,26152
Java,Single,true,3000000,43289
Java,Single,false,3000000,44826
Java,Parallel,false,3000000,22510
Java,Single,true,2000000,30458
Java,Single,false,2000000,29911
Java,Parallel,false,2000000,18440
Java,Single,true,1000000,17766
Java,Single,false,1000000,17795
Java,Parallel,false,1000000,14530
Java,Single,true,5000000,69713
Java,Single,false,5000000,71273
Java,Parallel,false,5000000,30016
Java,Single,true,4000000,55487
Java,Single,false,4000000,56447
Java,Parallel,false,4000000,26139
Java,Single,true,3000000,43514
Java,Single,false,3000000,44786
Java,Parallel,false,3000000,22107
Java,Single,true,2000000,31013
Java,Single,false,2000000,31118
Java,Parallel,false,2000000,19340
Java,Single,true,1000000,17985
Java,Single,false,1000000,18312
Java,Parallel,false,1000000,14461
Java,Single,true,5000000,68647
Java,Single,false,5000000,71466
Java,Parallel,false,5000000,30218
Java,Single,true,4000000,55533
Java,Single,false,4000000,59872
Java,Parallel,false,4000000,26405
Java,Single,true,3000000,42874
Java,Single,false,3000000,43844
Java,Parallel,false,3000000,22142
Java,Single,true,2000000,29921
Java,Single,false,2000000,31343
Java,Parallel,false,2000000,18512
Java,Single,true,1000000,18182
Java,Single,false,1000000,18235
Java,Parallel,false,1000000,14711
Java,Single,true,5000000,68571
Java,Single,false,5000000,72253
Java,Parallel,false,5000000,30807
Java,Single,true,4000000,55443
Java,Single,false,4000000,56527
Java,Parallel,false,4000000,26615
Java,Single,true,3000000,43182
Java,Single,false,3000000,44344
Java,Parallel,false,3000000,23812
Java,Single,true,2000000,30553
Java,Single,false,2000000,30277
Java,Parallel,false,2000000,19241
Java,Single,true,1000000,17734
Java,Single,false,1000000,18520
Java,Parallel,false,1000000,14496
Java,Single,true,5000000,67255
Java,Single,false,5000000,72312
Java,Parallel,false,5000000,30301
Java,Single,true,4000000,55529
Java,Single,false,4000000,56151
Java,Parallel,false,4000000,26377
Java,Single,true,3000000,43036
Java,Single,false,3000000,42387
Java,Parallel,false,3000000,22054
Java,Single,true,2000000,30471
Java,Single,false,2000000,30939
Java,Parallel,false,2000000,18512
Java,Single,true,1000000,18511
Java,Single,false,1000000,18474
Java,Parallel,false,1000000,14738
CPP,Single,true,5000000,47452
CPP,Single,false,5000000,47607
CPP,Parallel,false,5000000,23021
CPP,Single,true,4000000,38540
CPP,Single,false,4000000,38479
CPP,Parallel,false,4000000,18814
CPP,Single,true,3000000,29443
CPP,Single,false,3000000,29462
CPP,Parallel,false,3000000,14768
CPP,Single,true,2000000,20063
CPP,Single,false,2000000,20262
CPP,Parallel,false,2000000,10837
CPP,Single,true,1000000,11129
CPP,Single,false,1000000,11115
CPP,Parallel,false,1000000,6600
CPP,Single,true,5000000,47047
CPP,Single,false,5000000,48026
CPP,Parallel,false,5000000,22811
CPP,Single,true,4000000,38376
CPP,Single,false,4000000,38435
CPP,Parallel,false,4000000,18896
CPP,Single,true,3000000,29292
CPP,Single,false,3000000,29552
CPP,Parallel,false,3000000,14822
CPP,Single,true,2000000,20245
CPP,Single,false,2000000,20420
CPP,Parallel,false,2000000,10731
CPP,Single,true,1000000,10849
CPP,Single,false,1000000,11177
CPP,Parallel,false,1000000,6542
CPP,Single,true,5000000,47476
CPP,Single,false,5000000,47592
CPP,Parallel,false,5000000,22919
CPP,Single,true,4000000,38486
CPP,Single,false,4000000,38645
CPP,Parallel,false,4000000,18914
CPP,Single,true,3000000,29058
CPP,Single,false,3000000,29441
CPP,Parallel,false,3000000,14693
CPP,Single,true,2000000,20269
CPP,Single,false,2000000,20294
CPP,Parallel,false,2000000,10750
CPP,Single,true,1000000,11146
CPP,Single,false,1000000,11132
CPP,Parallel,false,1000000,6721
CPP,Single,true,5000000,47326
CPP,Single,false,5000000,47734
CPP,Parallel,false,5000000,23154
CPP,Single,true,4000000,38631
CPP,Single,false,4000000,38716
CPP,Parallel,false,4000000,18922
CPP,Single,true,3000000,29488
CPP,Single,false,3000000,29486
CPP,Parallel,false,3000000,14456
CPP,Single,true,2000000,20222
CPP,Single,false,2000000,20342
CPP,Parallel,false,2000000,10717
CPP,Single,true,1000000,11131
CPP,Single,false,1000000,11213
CPP,Parallel,false,1000000,6582
CPP,Single,true,5000000,47312
CPP,Single,false,5000000,48093
CPP,Parallel,false,5000000,22974
CPP,Single,true,4000000,38545
CPP,Single,false,4000000,38445
CPP,Parallel,false,4000000,18964
CPP,Single,true,3000000,29445
CPP,Single,false,3000000,29464
CPP,Parallel,false,3000000,14887
CPP,Single,true,2000000,20368
CPP,Single,false,2000000,20352
CPP,Parallel,false,2000000,10692
CPP,Single,true,1000000,11065
CPP,Single,false,1000000,11199
CPP,Parallel,false,1000000,6538
CPP,Single,true,5000000,47352
CPP,Single,false,5000000,47389
CPP,Parallel,false,5000000,22923
CPP,Single,true,4000000,38377
CPP,Single,false,4000000,38552
CPP,Parallel,false,4000000,18826
CPP,Single,true,3000000,29634
CPP,Single,false,3000000,29576
CPP,Parallel,false,3000000,14787
CPP,Single,true,2000000,20314
CPP,Single,false,2000000,20359
CPP,Parallel,false,2000000,10798
CPP,Single,true,1000000,11008
CPP,Single,false,1000000,11076
CPP,Parallel,false,1000000,6602
Rust,Single,true,5000000,70599
Rust,Single,false,5000000,71632
Rust,Parallel,false,5000000,20520
Rust,Single,true,4000000,56326
Rust,Single,false,4000000,57862
Rust,Parallel,false,4000000,16745
Rust,Single,true,3000000,42157
Rust,Single,false,3000000,45204
Rust,Parallel,false,3000000,12668
Rust,Single,true,2000000,28455
Rust,Single,false,2000000,28574
Rust,Parallel,false,2000000,9259
Rust,Single,true,1000000,15312
Rust,Single,false,1000000,15971
Rust,Parallel,false,1000000,5498
Rust,Single,true,5000000,70430
Rust,Single,false,5000000,73252
Rust,Parallel,false,5000000,20507
Rust,Single,true,4000000,56437
Rust,Single,false,4000000,58462
Rust,Parallel,false,4000000,16828
Rust,Single,true,3000000,42253
Rust,Single,false,3000000,43140
Rust,Parallel,false,3000000,12872
Rust,Single,true,2000000,28481
Rust,Single,false,2000000,31566
Rust,Parallel,false,2000000,9252
Rust,Single,true,1000000,14721
Rust,Single,false,1000000,15050
Rust,Parallel,false,1000000,5483
Rust,Single,true,5000000,70355
Rust,Single,false,5000000,72446
Rust,Parallel,false,5000000,20399
Rust,Single,true,4000000,56267
Rust,Single,false,4000000,58931
Rust,Parallel,false,4000000,16565
Rust,Single,true,3000000,42204
Rust,Single,false,3000000,44112
Rust,Parallel,false,3000000,12617
Rust,Single,true,2000000,28512
Rust,Single,false,2000000,28427
Rust,Parallel,false,2000000,9239
Rust,Single,true,1000000,15003
Rust,Single,false,1000000,15044
Rust,Parallel,false,1000000,5212
Rust,Single,true,5000000,70585
Rust,Single,false,5000000,76090
Rust,Parallel,false,5000000,20119
Rust,Single,true,4000000,56528
Rust,Single,false,4000000,56498
Rust,Parallel,false,4000000,16532
Rust,Single,true,3000000,42288
Rust,Single,false,3000000,43343
Rust,Parallel,false,3000000,13128
Rust,Single,true,2000000,28488
Rust,Single,false,2000000,28412
Rust,Parallel,false,2000000,9167
Rust,Single,true,1000000,14994
Rust,Single,false,1000000,15074
Rust,Parallel,false,1000000,5526
Rust,Single,true,5000000,70437
Rust,Single,false,5000000,76473
Rust,Parallel,false,5000000,20092
Rust,Single,true,4000000,56401
Rust,Single,false,4000000,56418
Rust,Parallel,false,4000000,16506
Rust,Single,true,3000000,42141
Rust,Single,false,3000000,42336
Rust,Parallel,false,3000000,12975
Rust,Single,true,2000000,28553
Rust,Single,false,2000000,28625
Rust,Parallel,false,2000000,9292
Rust,Single,true,1000000,15043
Rust,Single,false,1000000,16660
Rust,Parallel,false,1000000,5471
Java,Single,true,5000000,68822
Java,Single,false,5000000,71846
Java,Parallel,false,5000000,29910
Java,Single,true,4000000,56402
Java,Single,false,4000000,58356
