language,platform,taskset,nrow,time
CPP,Parallel,false,2000000,10907
CPP,Single,true,1000000,11056
CPP,Single,false,1000000,11076
CPP,Parallel,false,1000000,6813
Java,Single,true,5000000,67583
Java,Single,false,5000000,73750
Java,Parallel,false,5000000,30780
Java,Single,true,4000000,56421
Java,Single,false,4000000,57106
Java,Parallel,false,4000000,27514
Java,Single,true,3000000,42443
Java,Single,false,3000000,42850
Java,Parallel,false,3000000,22899
Java,Single,true,2000000,30472
Java,Single,false,2000000,31082
Java,Parallel,false,2000000,18293
Java,Single,true,1000000,17622
Java,Single,false,1000000,18392
Java,Parallel,false,1000000,14476
Java,Single,true,5000000,69271
Java,Single,false,5000000,70839
Java,Parallel,false,5000000,30298
Java,Single,true,4000000,54859
Java,Single,false,4000000,58012
Java,Parallel,false,4000000,26121
Java,Single,true,3000000,43873
Java,Single,false,3000000,45772
Java,Parallel,false,3000000,22258
Java,Single,true,2000000,30640
Java,Single,false,2000000,30523
Java,Parallel,false,2000000,19273
Java,Single,true,1000000,18335
Java,Single,false,1000000,18671
Java,Parallel,false,1000000,15445
Java,Single,true,5000000,67573
Java,Single,false,5000000,68335
Java,Parallel,false,5000000,30456
Java,Single,true,4000000,55864
Java,Single,false,4000000,60186
Java,Parallel,false,4000000,25977
Java,Single,true,3000000,42458
Java,Single,false,3000000,43729
Java,Parallel,false,3000000,22297
Java,Single,true,2000000,30450
Java,Single,false,2000000,32466
Java,Parallel,false,2000000,18368
Java,Single,true,1000000,18340
Java,Single,false,1000000,19684
Java,Parallel,false,1000000,15554
Java,Single,true,5000000,67362
Java,Single,false,5000000,72562
Java,Parallel,false,5000000,30495
Java,Single,true,4000000,55434
Java,Single,false,4000000,57572
Java,Parallel,false,4000000,27240
Java,Single,true,3000000,44436
Java,Single,false,3000000,44587
Java,Parallel,false,3000000,23186
Java,Single,true,2000000,29947
Java,Single,false,2000000,33316
Java,Parallel,false,2000000,18478
Java,Single,true,1000000,18265
Java,Single,false,1000000,18938
Java,Parallel,false,1000000,14592
Java,Single,true,5000000,67284
Java,Single,false,5000000,67720
Java,Parallel,false,5000000,30259
Java,Single,true,4000000,57085
Java,Single,false,4000000,60315
Java,Parallel,false,4000000,26000
Java,Single,true,3000000,42805
Java,Single,false,3000000,43383
Java,Parallel,false,3000000,23088
Java,Single,true,2000000,29808
Java,Single,false,2000000,31366
Java,Parallel,false,2000000,18486
Java,Single,true,1000000,18367
Java,Single,false,1000000,18275
Java,Parallel,false,1000000,14624
Java,Single,true,5000000,68351
Java,Single,false,5000000,69853
Java,Parallel,false,5000000,30306
Java,Single,true,4000000,57310
Java,Single,false,4000000,58815
Java,Parallel,false,4000000,26047
Java,Single,true,3000000,42313
Java,Single,false,3000000,45043
Java,Parallel,false,3000000,22827
Java,Single,true,2000000,30600
Java,Single,false,2000000,31642
Java,Parallel,false,2000000,18251
Java,Single,true,1000000,17699
Java,Single,false,1000000,19113
Java,Parallel,false,1000000,14707
Java,Single,true,5000000,66848
Java,Single,false,5000000,70408
Java,Parallel,false,5000000,30574
Java,Single,true,4000000,54760
Java,Single,false,4000000,55691
Java,Parallel,false,4000000,26028
Java,Single,true,3000000,43414
Java,Single,false,3000000,43441
Java,Parallel,false,3000000,22104
Java,Single,true,2000000,29977
Java,Single,false,2000000,31009
Java,Parallel,false,2000000,18166
Java,Single,true,1000000,18984
Java,Single,false,1000000,18162
Java,Parallel,false,1000000,14807
Java,Single,true,5000000,68190
Java,Single,false,5000000,70159
Java,Parallel,false,5000000,30668
Java,Single,true,4000000,54805
Java,Single,false,4000000,57954
Java,Parallel,false,4000000,26157
Java,Single,true,3000000,42889
Java,Single,false,3000000,45299
Java,Parallel,false,3000000,22095
Java,Single,true,2000000,30364
Java,Single,false,2000000,30648
Java,Parallel,false,2000000,19349
Java,Single,true,1000000,18008
Java,Single,false,1000000,19452
Java,Parallel,false,1000000,14489
Rust,Single,true,5000000,70156
Rust,Single,false,5000000,73487
Rust,Parallel,false,5000000,20434
Rust,Single,true,4000000,56538
Rust,Single,false,4000000,59295
Rust,Parallel,false,4000000,16565
Rust,Single,true,3000000,42339
Rust,Single,false,3000000,44424
Rust,Parallel,false,3000000,12892
Rust,Single,true,2000000,28523
Rust,Single,false,2000000,28495
Rust,Parallel,false,2000000,9177
Rust,Single,true,1000000,15061
Rust,Single,false,1000000,15895
Rust,Parallel,false,1000000,5333
Rust,Single,true,5000000,70533
Rust,Single,false,5000000,74358
Rust,Parallel,false,5000000,20520
Rust,Single,true,4000000,56440
Rust,Single,false,4000000,57441
Rust,Parallel,false,4000000,16476
Rust,Single,true,3000000,42446
Rust,Single,false,3000000,44279
Rust,Parallel,false,3000000,12884
Rust,Single,true,2000000,28585
Rust,Single,false,2000000,29199
Rust,Parallel,false,2000000,8889
Rust,Single,true,1000000,15183
Rust,Single,false,1000000,15052
Rust,Parallel,false,1000000,5489
Rust,Single,true,5000000,70717
Rust,Single,false,5000000,72842
Rust,Parallel,false,5000000,20119
Rust,Single,true,4000000,56518
Rust,Single,false,4000000,60442
Rust,Parallel,false,4000000,16592
Rust,Single,true,3000000,42352
Rust,Single,false,3000000,42399
Rust,Parallel,false,3000000,12961
Rust,Single,true,2000000,28571
Rust,Single,false,2000000,30503
Rust,Parallel,false,2000000,8980
Rust,Single,true,1000000,15028
Rust,Single,false,1000000,15414
Rust,Parallel,false,1000000,5516
Rust,Single,true,5000000,70193
Rust,Single,false,5000000,75147
Rust,Parallel,false,5000000,20574
Rust,Single,true,4000000,56557
Rust,Single,false,4000000,59387
Rust,Parallel,false,4000000,16890
Rust,Single,true,3000000,42273
Rust,Single,false,3000000,44330
Rust,Parallel,false,3000000,13046
Rust,Single,true,2000000,28546
Rust,Single,false,2000000,31589
Rust,Parallel,false,2000000,9358
Rust,Single,true,1000000,15006
Rust,Single,false,1000000,16120
Rust,Parallel,false,1000000,5528
Rust,Single,true,5000000,70232
Rust,Single,false,5000000,73374
Rust,Parallel,false,5000000,20552
Rust,Single,true,4000000,56700
Rust,Single,false,4000000,61155
Rust,Parallel,false,4000000,16521
Rust,Single,true,3000000,42360
Rust,Single,false,3000000,45297
Rust,Parallel,false,3000000,12663
Rust,Single,true,2000000,28554
Rust,Single,false,2000000,28512
Rust,Parallel,false,2000000,8822
Rust,Single,true,1000000,15005
Rust,Single,false,1000000,14996
Rust,Parallel,false,1000000,5362
CPP,Single,true,5000000,47125
CPP,Single,false,5000000,47722
CPP,Parallel,false,5000000,23186
CPP,Single,true,4000000,38372
CPP,Single,false,4000000,38138
CPP,Parallel,false,4000000,19025
CPP,Single,true,3000000,29176
CPP,Single,false,3000000,29390
CPP,Parallel,false,3000000,14991
CPP,Single,true,2000000,20161
CPP,Single,false,2000000,20190
CPP,Parallel,false,2000000,10862
CPP,Single,true,1000000,11045
CPP,Single,false,1000000,11059
CPP,Parallel,false,1000000,6854
CPP,Single,true,5000000,47447
CPP,Single,false,5000000,47524
CPP,Parallel,false,5000000,23145
CPP,Single,true,4000000,38474
CPP,Single,false,4000000,38880
CPP,Parallel,false,4000000,19127
CPP,Single,true,3000000,29424
CPP,Single,false,3000000,29295
CPP,Parallel,false,3000000,14836
CPP,Single,true,2000000,20281
CPP,Single,false,2000000,20242
CPP,Parallel,false,2000000,10929
CPP,Single,true,1000000,11052
CPP,Single,false,1000000,10993
CPP,Parallel,false,1000000,6838
CPP,Single,true,5000000,47557
CPP,Single,false,5000000,47627
CPP,Parallel,false,5000000,23198
CPP,Single,true,4000000,38440
CPP,Single,false,4000000,38551
CPP,Parallel,false,4000000,19261
CPP,Single,true,3000000,29251
CPP,Single,false,3000000,29465
CPP,Parallel,false,3000000,15011
CPP,Single,true,2000000,20294
CPP,Single,false,2000000,20239
CPP,Parallel,false,2000000,10931
CPP,Single,true,1000000,11004
CPP,Single,false,1000000,11099
CPP,Parallel,false,1000000,6809
CPP,Single,true,5000000,47443
CPP,Single,false,5000000,47391
CPP,Parallel,false,5000000,23087
CPP,Single,true,4000000,38501
CPP,Single,false,4000000,38356
CPP,Parallel,false,4000000,18994
CPP,Single,true,3000000,29385
CPP,Single,false,3000000,29133
CPP,Parallel,false,3000000,15017
CPP,Single,true,2000000,20160
CPP,Single,false,2000000,20408
CPP,Parallel,false,2000000,10889
CPP,Single,true,1000000,11091
CPP,Single,false,1000000,10977
CPP,Parallel,false,1000000,6825
CPP,Single,true,5000000,47825
CPP,Single,false,5000000,47630
CPP,Parallel,false,5000000,23163
CPP,Single,true,4000000,38474
CPP,Single,false,4000000,38650
CPP,Parallel,false,4000000,19093
CPP,Single,true,3000000,29259
CPP,Single,false,3000000,29310
CPP,Parallel,false,3000000,15020
CPP,Single,true,2000000,20234
CPP,Single,false,2000000,20299
CPP,Parallel,false,2000000,10924
CPP,Single,true,1000000,11030
CPP,Single,false,1000000,11118
CPP,Parallel,false,1000000,6873
CPP,Single,true,5000000,47723
CPP,Single,false,5000000,47579
CPP,Parallel,false,5000000,23156
CPP,Single,true,4000000,38582
CPP,Single,false,4000000,38363
CPP,Parallel,false,4000000,19008
CPP,Single,true,3000000,29354
CPP,Single,false,3000000,29444
CPP,Parallel,false,3000000,14981
CPP,Single,true,2000000,20254
CPP,Single,false,2000000,20372
CPP,Parallel,false,2000000,10940
CPP,Single,true,1000000,11038
CPP,Single,false,1000000,11063
CPP,Parallel,false,1000000,6825
Java,Single,true,5000000,69550
Java,Single,false,5000000,74285
Java,Parallel,false,5000000,30350
Java,Single,true,4000000,54778
Java,Single,false,4000000,59613
Java,Parallel,false,4000000,26013
Java,Single,true,3000000,42389
Java,Single,false,3000000,47416
Java,Parallel,false,3000000,22031
Java,Single,true,2000000,30305
Java,Single,false,2000000,31358
Java,Parallel,false,2000000,18599
Java,Single,true,1000000,17727
Java,Single,false,1000000,18168
Java,Parallel,false,1000000,15486
Java,Single,true,5000000,68024
Java,Single,false,5000000,69504
Java,Parallel,false,5000000,30641
Java,Single,true,4000000,54841
Java,Single,false,4000000,60188
Java,Parallel,false,4000000,25878
Java,Single,true,3000000,43041
Java,Single,false,3000000,45014
Java,Parallel,false,3000000,22896
Java,Single,true,2000000,31287
Java,Single,false,2000000,32162
Java,Parallel,false,2000000,18389
Java,Single,true,1000000,17905
Java,Single,false,1000000,19315
Java,Parallel,false,1000000,14524
Java,Single,true,5000000,68281
Java,Single,false,5000000,71239
Java,Parallel,false,5000000,31858
Java,Single,true,4000000,55214
Java,Single,false,4000000,59679
Java,Parallel,false,4000000,26206
Java,Single,true,3000000,42807
Java,Single,false,3000000,45843
Java,Parallel,false,3000000,22107
Java,Single,true,2000000,30666
Java,Single,false,2000000,31824
Java,Parallel,false,2000000,19007
Java,Single,true,1000000,18177
Java,Single,false,1000000,18212
Java,Parallel,false,1000000,15431
Java,Single,true,5000000,69799
Java,Single,false,5000000,69152
Java,Parallel,false,5000000,31987
Java,Single,true,4000000,55323
Java,Single,false,4000000,59586
Java,Parallel,false,4000000,26824
Java,Single,true,3000000,42651
Java,Single,false,3000000,42831
Java,Parallel,false,3000000,24422
Java,Single,true,2000000,30577
Java,Single,false,2000000,33167
Java,Parallel,false,2000000,18345
Java,Single,true,1000000,18008
Java,Single,false,1000000,18532
Java,Parallel,false,1000000,14701
Java,Single,true,5000000,67745
Java,Single,false,5000000,73389
Java,Parallel,false,5000000,30445
Java,Single,true,4000000,55396
Java,Single,false,4000000,56236
Java,Parallel,false,4000000,25997
Java,Single,true,3000000,43309
Java,Single,false,3000000,44361
Java,Parallel,false,3000000,22119
Java,Single,true,2000000,30968
Java,Single,false,2000000,33568
Java,Parallel,false,2000000,18306
Java,Single,true,1000000,18032
Java,Single,false,1000000,18009
Java,Parallel,false,1000000,14677
Java,Single,true,5000000,68559
Java,Single,false,5000000,74423
Java,Parallel,false,5000000,30543
Java,Single,true,4000000,55621
Java,Single,false,4000000,58143
Java,Parallel,false,4000000,27069
Java,Single,true,3000000,42771
Java,Single,false,3000000,43489
Java,Parallel,false,3000000,22251
Java,Single,true,2000000,30937
Java,Single,false,2000000,33108
Java,Parallel,false,2000000,18477
Java,Single,true,1000000,17975
Java,Single,false,1000000,19417
Java,Parallel,false,1000000,14552
Java,Single,true,5000000,68020
Java,Single,false,5000000,74435
Java,Parallel,false,5000000,30110
Java,Single,true,4000000,55327
Java,Single,false,4000000,55531
Java,Parallel,false,4000000,26574
Java,Single,true,3000000,43007
Java,Single,false,3000000,45190
Java,Parallel,false,3000000,22124
Java,Single,true,2000000,29922
Java,Single,false,2000000,31806
Java,Parallel,false,2000000,18494
Java,Single,true,1000000,17982
Java,Single,false,1000000,18666
Java,Parallel,false,1000000,14694
Java,Single,true,5000000,67837
Java,Single,false,5000000,68340
Java,Parallel,false,5000000,29852
Java,Single,true,4000000,55591
Java,Single,false,4000000,58963
Java,Parallel,false,4000000,26314
Java,Single,true,3000000,43422
Java,Single,false,3000000,44864
Java,Parallel,false,3000000,23237
Java,Single,true,2000000,29952
Java,Single,false,2000000,32166
Java,Parallel,false,2000000,18619
Java,Single,true,1000000,17653
Java,Single,false,1000000,18403
Java,Parallel,false,1000000,14492
Rust,Single,true,5000000,70159
Rust,Single,false,5000000,76352
Rust,Parallel,false,5000000,20582
Rust,Single,true,4000000,56419
Rust,Single,false,4000000,58736
Rust,Parallel,false,4000000,16779
Rust,Single,true,3000000,42313
Rust,Single,false,3000000,44312
Rust,Parallel,false,3000000,13295
Rust,Single,true,2000000,28564
Rust,Single,false,2000000,29467
Rust,Parallel,false,2000000,9228
Rust,Single,true,1000000,15073
Rust,Single,false,1000000,15498
Rust,Parallel,false,1000000,5204
Rust,Single,true,5000000,70079
Rust,Single,false,5000000,74068
Rust,Parallel,false,5000000,20444
Rust,Single,true,4000000,56483
Rust,Single,false,4000000,61867
Rust,Parallel,false,4000000,16895
Rust,Single,true,3000000,42305
Rust,Single,false,3000000,43262
Rust,Parallel,false,3000000,13122
Rust,Single,true,2000000,28644
Rust,Single,false,2000000,29591
Rust,Parallel,false,2000000,9132
Rust,Single,true,1000000,15089
Rust,Single,false,1000000,15021
Rust,Parallel,false,1000000,5473
Rust,Single,true,5000000,70328
Rust,Single,false,5000000,75321
Rust,Parallel,false,5000000,20297
Rust,Single,true,4000000,56677
Rust,Single,false,4000000,58406
Rust,Parallel,false,4000000,16726
Rust,Single,true,3000000,42401
Rust,Single,false,3000000,44161
Rust,Parallel,false,3000000,12842
Rust,Single,true,2000000,28605
Rust,Single,false,2000000,30594
Rust,Parallel,false,2000000,8851
Rust,Single,true,1000000,15045
Rust,Single,false,1000000,15470
Rust,Parallel,false,1000000,5243
Rust,Single,true,5000000,70313
Rust,Single,false,5000000,71177
Rust,Parallel,false,5000000,21109
Rust,Single,true,4000000,56558
Rust,Single,false,4000000,59465
Rust,Parallel,false,4000000,16728
Rust,Single,true,3000000,42261
Rust,Single,false,3000000,44071
Rust,Parallel,false,3000000,12718
Rust,Single,true,2000000,28513
Rust,Single,false,2000000,28527
Rust,Parallel,false,2000000,9143
Rust,Single,true,1000000,15042
Rust,Single,false,1000000,15746
Rust,Parallel,false,1000000,5495
Rust,Single,true,5000000,70610
Rust,Single,false,5000000,73209
Rust,Parallel,false,5000000,21016
Rust,Single,true,4000000,56474
Rust,Single,false,4000000,58458
Rust,Parallel,false,4000000,16828
Rust,Single,true,3000000,42266
Rust,Single,false,3000000,43462
Rust,Parallel,false,3000000,13190
Rust,Single,true,2000000,28572
Rust,Single,false,2000000,29630
Rust,Parallel,false,2000000,9268
Rust,Single,true,1000000,15031
Rust,Single,false,1000000,15050
Rust,Parallel,false,1000000,5495
CPP,Single,true,5000000,47550
CPP,Single,false,5000000,47548
CPP,Parallel,false,5000000,23109
CPP,Single,true,4000000,38542
CPP,Single,false,4000000,38521
CPP,Parallel,false,4000000,19057
CPP,Single,true,3000000,29411
CPP,Single,false,3000000,29343
CPP,Parallel,false,3000000,14922
CPP,Single,true,2000000,20262
CPP,Single,false,2000000,20246
CPP,Parallel,false,2000000,10943
CPP,Single,true,1000000,11008
CPP,Single,false,1000000,11071
CPP,Parallel,false,1000000,6830
CPP,Single,true,5000000,47470
CPP,Single,false,5000000,47503
CPP,Parallel,false,5000000,23110
CPP,Single,true,4000000,38442
CPP,Single,false,4000000,38868
CPP,Parallel,false,4000000,19050
CPP,Single,true,3000000,29408
CPP,Single,false,3000000,29596
CPP,Parallel,false,3000000,14972
CPP,Single,true,2000000,20268
CPP,Single,false,2000000,20216
CPP,Parallel,false,2000000,10906
CPP,Single,true,1000000,11144
CPP,Single,false,1000000,11070
CPP,Parallel,false,1000000,6831
CPP,Single,true,5000000,47522
CPP,Single,false,5000000,47786
CPP,Parallel,false,5000000,23192
CPP,Single,true,4000000,38412
CPP,Single,false,4000000,38555
CPP,Parallel,false,4000000,19114
CPP,Single,true,3000000,29486
CPP,Single,false,3000000,29379
CPP,Parallel,false,3000000,14953
CPP,Single,true,2000000,20371
CPP,Single,false,2000000,20094
CPP,Parallel,false,2000000,10896
CPP,Single,true,1000000,11025
CPP,Single,false,1000000,11075
CPP,Parallel,false,1000000,6814
CPP,Single,true,5000000,47655
CPP,Single,false,5000000,47719
CPP,Parallel,false,5000000,23166
CPP,Single,true,4000000,38597
CPP,Single,false,4000000,38809
CPP,Parallel,false,4000000,19091
CPP,Single,true,3000000,29537
CPP,Single,false,3000000,29828
CPP,Parallel,false,3000000,14986
CPP,Single,true,2000000,20207
CPP,Single,false,2000000,20388
CPP,Parallel,false,2000000,10873
CPP,Single,true,1000000,11065
CPP,Single,false,1000000,11092
CPP,Parallel,false,1000000,6844
CPP,Single,true,5000000,47708
CPP,Single,false,5000000,47602
CPP,Parallel,false,5000000,23106
CPP,Single,true,4000000,38455
CPP,Single,false,4000000,38663
CPP,Parallel,false,4000000,19069
CPP,Single,true,3000000,29181
CPP,Single,false,3000000,29459
CPP,Parallel,false,3000000,14959
CPP,Single,true,2000000,20220
CPP,Single,false,2000000,20325
CPP,Parallel,false,2000000,10902
CPP,Single,true,1000000,11136
CPP,Single,false,1000000,11108
CPP,Parallel,false,1000000,6847
CPP,Single,true,5000000,47475
CPP,Single,false,5000000,47644
CPP,Parallel,false,5000000,23151
CPP,Single,true,4000000,38558
CPP,Single,false,4000000,38656
CPP,Parallel,false,4000000,18987
CPP,Single,true,3000000,29433
CPP,Single,false,3000000,29626
CPP,Parallel,false,3000000,15001
CPP,Single,true,2000000,20243
CPP,Single,false,2000000,20318
CPP,Parallel,false,2000000,10917
CPP,Single,true,1000000,11027
CPP,Single,false,1000000,11110
CPP,Parallel,false,1000000,6796
Java,Single,true,5000000,68896
Java,Single,false,5000000,70097
Java,Parallel,false,5000000,30593
Java,Single,true,4000000,55577
Java,Single,false,4000000,60456
Java,Parallel,false,4000000,26121
Java,Single,true,3000000,43620
Java,Single,false,3000000,43466
Java,Parallel,false,3000000,22444
Java,Single,true,2000000,30052
Java,Single,false,2000000,32489
Java,Parallel,false,2000000,19025
Java,Single,true,1000000,18042
Java,Single,false,1000000,18874
Java,Parallel,false,1000000,14812
Java,Single,true,5000000,67455
Java,Single,false,5000000,73389
Java,Parallel,false,5000000,30590
Java,Single,true,4000000,55319
Java,Single,false,4000000,57149
Java,Parallel,false,4000000,26153
Java,Single,true,3000000,43391
Java,Single,false,3000000,43236
Java,Parallel,false,3000000,22919
Java,Single,true,2000000,30001
Java,Single,false,2000000,30815
Java,Parallel,false,2000000,18489
Java,Single,true,1000000,17813
Java,Single,false,1000000,18639
Java,Parallel,false,1000000,15456
Java,Single,true,5000000,66829
Java,Single,false,5000000,71041
Java,Parallel,false,5000000,29962
Java,Single,true,4000000,55441
Java,Single,false,4000000,55685
Java,Parallel,false,4000000,26482
Java,Single,true,3000000,43185
Java,Single,false,3000000,43657
Java,Parallel,false,3000000,23713
Java,Single,true,2000000,30621
Java,Single,false,2000000,32024
Java,Parallel,false,2000000,18502
Java,Single,true,1000000,17936
Java,Single,false,1000000,18381
Java,Parallel,false,1000000,14702
Java,Single,true,5000000,70868
Java,Single,false,5000000,70476
Java,Parallel,false,5000000,30538
Java,Single,true,4000000,54672
Java,Single,false,4000000,58790
Java,Parallel,false,4000000,26257
Java,Single,true,3000000,42955
Java,Single,false,3000000,42648
Java,Parallel,false,3000000,23088
Java,Single,true,2000000,30274
Java,Single,false,2000000,31464
Java,Parallel,false,2000000,18446
Java,Single,true,1000000,17727
Java,Single,false,1000000,17774
Java,Parallel,false,1000000,14456
Java,Single,true,5000000,68811
Java,Single,false,5000000,71229
Java,Parallel,false,5000000,30740
Java,Single,true,4000000,56635
Java,Single,false,4000000,57039
Java,Parallel,false,4000000,26129
Java,Single,true,3000000,43011
Java,Single,false,3000000,44672
Java,Parallel,false,3000000,22516
Java,Single,true,2000000,30545
Java,Single,false,2000000,31604
Java,Parallel,false,2000000,18829
Java,Single,true,1000000,18382
Java,Single,false,1000000,18757
Java,Parallel,false,1000000,14683
Java,Single,true,5000000,68418
Java,Single,false,5000000,71788
Java,Parallel,false,5000000,31460
Java,Single,true,4000000,56057
Java,Single,false,4000000,58804
Java,Parallel,false,4000000,26046
Java,Single,true,3000000,42641
Java,Single,false,3000000,43733
Java,Parallel,false,3000000,22313
Java,Single,true,2000000,30200
Java,Single,false,2000000,32143
Java,Parallel,false,2000000,18361
Java,Single,true,1000000,18081
Java,Single,false,1000000,18354
Java,Parallel,false,1000000,15458
Java,Single,true,5000000,69444
Java,Single,false,5000000,74074
Java,Parallel,false,5000000,30315
Java,Single,true,4000000,54780
Java,Single,false,4000000,55364
Java,Parallel,false,4000000,26141
Java,Single,true,3000000,43926
Java,Single,false,3000000,43150
Java,Parallel,false,3000000,22399
Java,Single,true,2000000,31010
Java,Single,false,2000000,30467
Java,Parallel,false,2000000,18606
Java,Single,true,1000000,17919
Java,Single,false,1000000,18309
Java,Parallel,false,1000000,14582
Java,Single,true,5000000,69106
Java,Single,false,5000000,70009
Java,Parallel,false,5000000,31061
Java,Single,true,4000000,58525
Java,Single,false,4000000,56994
Java,Parallel,false,4000000,26111
Java,Single,true,3000000,44114
Java,Single,false,3000000,45643
Java,Parallel,false,3000000,22045
Java,Single,true,2000000,30627
Java,Single,false,2000000,30734
Java,Parallel,false,2000000,18300
Java,Single,true,1000000,17762
Java,Single,false,1000000,18045
Java,Parallel,false,1000000,14558
Rust,Single,true,5000000,70092
Rust,Single,false,5000000,72180
Rust,Parallel,false,5000000,20495
Rust,Single,true,4000000,56491
